exp_subject_id,song_id,orig_or_cover,valence,arousal
592506,2018_5,cover,3,4
592506,2014_5,orig,5,6
592506,2017_5,cover,4,5
592506,2017_4,cover,3,4
592506,2011_2,orig,4,6
592506,2014_3,orig,7,6
592506,2019_3,orig,4,5
592506,2009_2,cover,2,3
592506,2015_5,orig,6,5
592506,2009_3,cover,4,3
592506,2013_5,orig,3,4
592506,2015_3,cover,6,4
592506,2016_2,cover,5,4
592506,2016_1,orig,5,6
592506,2018_3,orig,5,3
592506,2014_2,cover,5,2
592506,2015_4,cover,2,3
592506,2011_3,cover,4,3
592506,2012_4,orig,5,4
592506,2019_1,cover,4,6
592506,2013_3,cover,3,7
592506,2012_1,orig,5,2
592506,2016_3,orig,5,3
592506,2015_2,orig,6,3
592506,2019_2,orig,5,6
592506,2010_2,orig,4,1
592506,2012_5,cover,5,2
592506,2008_3,orig,6,5
592506,2011_1,orig,5,7
592506,2017_1,orig,6,5
592506,2010_3,orig,5,4
592506,2018_1,orig,3,6
592506,2008_2,orig,2,2
592506,2013_2,orig,4,5
592506,2014_4,orig,3,6
592506,2016_4,cover,4,5
592506,2014_1,orig,7,6
592506,2019_4,orig,4,5
592506,2018_2,cover,5,3
592506,2015_1,orig,6,3
592506,2017_3,orig,6,5
592506,2016_5,cover,2,4
592506,2012_2,orig,4,6
592506,2013_1,cover,5,4
592506,2018_4,cover,2,5
592506,2017_2,orig,5,5
592506,2013_6,orig,6,3
592506,2012_3,cover,4,2
592506,2011_4,cover,5,4
592506,2010_1,orig,4,7
592526,2009_2,orig,6,7
592526,2014_2,orig,7,7
592526,2016_5,orig,6,7
592526,2009_3,orig,7,7
592526,2016_2,orig,7,7
592526,2013_6,cover,7,6
592526,2018_5,orig,6,7
592526,2015_3,orig,6,6
592526,2019_1,orig,7,6
592526,2018_3,cover,6,7
592526,2015_1,cover,7,7
592526,2017_4,orig,5,7
592526,2012_4,cover,7,6
592526,2013_1,orig,7,5
592526,2017_5,orig,7,7
592526,2010_1,cover,7,7
592526,2016_1,cover,7,4
592526,2013_5,cover,7,7
592526,2010_3,cover,7,4
592526,2013_3,orig,7,6
592526,2019_4,cover,4,2
592526,2012_5,orig,6,5
592526,2010_2,cover,6,6
592526,2016_4,orig,7,7
592526,2018_1,cover,7,7
592526,2015_5,cover,2,7
592526,2011_3,orig,7,7
592526,2017_3,cover,7,5
592526,2019_3,cover,7,5
592526,2015_2,cover,7,5
592526,2017_1,cover,7,7
592526,2018_2,orig,7,7
592526,2011_1,cover,7,7
592526,2017_2,cover,7,7
592526,2018_4,orig,7,7
592526,2015_4,orig,5,7
592526,2013_2,cover,7,6
592526,2012_2,cover,7,6
592526,2014_5,cover,7,2
592526,2012_1,cover,6,3
592526,2014_3,cover,7,4
592526,2014_4,cover,6,4
592526,2008_3,cover,5,4
592526,2011_2,cover,5,5
592526,2008_2,cover,3,4
592526,2012_3,orig,7,2
592526,2016_3,cover,7,6
592526,2011_4,orig,6,5
592526,2014_1,cover,7,7
592526,2019_2,cover,7,7
592526,2008_3,orig,7,4
592526,2012_4,orig,7,4
592526,2015_5,orig,7,5
592526,2018_3,orig,7,7
592526,2011_4,cover,7,7
592526,2017_2,orig,7,7
592526,2009_3,cover,7,7
592526,2013_6,orig,7,7
592526,2015_1,orig,7,4
592526,2016_2,cover,7,7
592526,2019_3,orig,7,6
592526,2018_2,cover,7,7
592526,2018_1,orig,7,7
592526,2015_4,cover,7,7
592526,2009_2,cover,7,6
592526,2011_3,cover,7,7
592526,2016_3,orig,7,7
592526,2016_4,cover,7,7
592526,2015_3,cover,7,7
592526,2014_4,orig,7,7
592526,2014_3,orig,7,7
592526,2017_3,orig,7,7
592526,2017_1,orig,7,7
592526,2018_5,cover,7,7
592526,2012_1,orig,7,7
592526,2011_1,orig,7,7
592526,2013_2,orig,7,7
592526,2011_2,orig,7,7
592526,2017_4,cover,7,7
592526,2013_3,cover,7,7
592526,2012_3,cover,7,7
592526,2014_5,orig,7,4
592526,2010_2,orig,7,7
592526,2012_5,cover,7,6
592526,2013_5,orig,7,7
592526,2010_1,orig,7,7
592526,2012_2,orig,7,7
592526,2018_4,cover,7,6
592526,2019_2,orig,6,7
592526,2010_3,orig,6,6
592526,2017_5,cover,7,5
592526,2019_1,cover,7,7
592526,2014_2,cover,7,7
592526,2008_2,orig,7,7
592526,2015_2,orig,6,6
592526,2013_1,cover,6,5
592526,2019_4,orig,6,5
592526,2016_1,orig,7,7
592526,2016_5,cover,7,5
592526,2014_1,orig,7,7
592538,2019_4,cover,4,5
592538,2014_2,orig,4,5
592538,2009_2,orig,5,5
592538,2017_3,cover,5,3
592538,2018_4,orig,5,4
592538,2011_2,cover,4,3
592538,2009_3,orig,6,5
592538,2017_2,cover,5,3
592538,2019_3,cover,3,5
592538,2014_1,cover,6,4
592538,2016_2,orig,5,3
592538,2017_5,orig,5,2
592538,2017_1,cover,4,3
592538,2011_4,orig,5,5
592538,2015_4,orig,4,3
592538,2015_2,cover,5,2
592538,2013_3,orig,6,6
592538,2013_5,cover,5,2
592538,2016_1,cover,5,1
592538,2016_4,orig,4,2
592538,2018_2,orig,5,2
592538,2016_3,cover,5,2
592538,2019_1,orig,6,2
592538,2014_5,cover,4,4
592538,2013_2,cover,4,2
592538,2017_4,orig,3,3
592538,2012_4,cover,5,4
592538,2012_5,orig,5,4
592538,2011_3,orig,6,5
592538,2012_3,orig,5,5
592538,2012_1,cover,5,4
592538,2011_1,cover,6,4
592538,2014_4,cover,3,2
592538,2010_3,cover,5,5
592538,2019_2,cover,5,2
592538,2014_3,cover,5,2
592538,2015_5,cover,5,3
592538,2018_5,orig,5,2
592538,2010_1,cover,6,5
592538,2013_1,orig,5,5
592538,2016_5,orig,4,4
592538,2012_2,cover,5,3
592538,2018_1,cover,4,4
592538,2015_3,orig,7,4
592538,2015_1,cover,5,5
592538,2018_3,cover,5,3
592538,2008_3,cover,5,3
592538,2010_2,cover,5,1
592538,2013_6,cover,5,3
592538,2008_2,cover,2,1
592538,2015_5,orig,5,5
592538,2016_5,cover,5,3
592538,2011_2,orig,5,5
592538,2012_5,cover,5,4
592538,2017_5,cover,5,2
592538,2011_3,cover,5,5
592538,2013_3,cover,6,6
592538,2017_4,cover,3,4
592538,2009_2,cover,3,3
592538,2019_3,orig,5,4
592538,2008_3,orig,4,2
592538,2018_1,orig,4,3
592538,2018_4,cover,4,4
592538,2018_2,cover,5,2
592538,2016_4,cover,5,3
592538,2015_3,cover,6,6
592538,2010_2,orig,4,2
592538,2016_1,orig,4,3
592538,2016_3,orig,5,2
592538,2015_4,cover,5,4
592538,2014_3,orig,5,3
592538,2010_3,orig,5,3
592538,2019_2,orig,5,4
592538,2017_2,orig,5,4
592538,2009_3,cover,5,3
592538,2014_1,orig,6,6
592538,2010_1,orig,5,5
592538,2012_4,orig,4,3
592538,2013_2,orig,3,3
592538,2019_4,orig,5,3
592538,2017_1,orig,4,2
592538,2014_2,cover,5,2
592538,2011_1,orig,4,2
592538,2012_3,cover,5,2
592538,2018_5,cover,4,2
592538,2015_1,orig,4,2
592538,2012_1,orig,4,3
592538,2017_3,orig,4,2
592538,2014_5,orig,4,4
592538,2018_3,orig,5,4
592538,2015_2,orig,5,4
592538,2012_2,orig,5,6
592538,2011_4,cover,4,2
592538,2014_4,orig,5,5
592538,2016_2,cover,5,3
592538,2013_5,orig,4,2
592538,2008_2,orig,4,4
592538,2019_1,cover,5,5
592538,2013_6,orig,4,3
592538,2013_1,cover,4,3
