participant,welcome.started,welcome_text.started,space_to_continue.started,welcome.stopped,space_to_continue.rt,expStart,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.rt,calibration.started,calibration.stopped,move_on.rt,emotion_training_ready.started,emotion_training_ready.stopped,training_move_on.rt,examples.started,examples.stopped,emotion_scale.started,emotion_scale.stopped,scale_next.rt,instructions.started,instructions.stopped,next.rt,practice_task.started,practice_task.stopped,ready.started,ready.stopped,key_resp.rt,set_group.started,set_group.stopped,task.started,task.stopped,short_break.started,short_break.stopped,space_to_move_on.rt,instruction_reminder.started,instruction_reminder.stopped,reminder_move_on.rt,goodbye.started,goodbye.stopped,text_4.started,cal_ready.started,calib_instructions.started
519625,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1138.1925,1144.2794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519625,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1144.2809,1150.3072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519625,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1150.3091,1157.7161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519625,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1157.718,1163.9606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519625,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1163.9622,1171.7123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519625,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1171.7136,1178.6906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519625,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1178.6959,1184.7951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519625,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1184.797,1191.6526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519625,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1191.6539,1198.7111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519625,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1198.7116,1204.9109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519625,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1204.9138,1213.1646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519625,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1213.1666,1220.8907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519625,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1220.8929,1234.4133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519625,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1234.4163,1241.6885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519625,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1241.69,1248.7976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519625,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1248.7988,1254.9687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519625,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1254.9701,1261.4698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519625,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1261.4717,1268.1904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519625,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1268.1923,1274.3151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519625,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1274.3158,1281.1622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519625,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1281.1642,1288.2112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519625,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1288.2125,1294.3725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519625,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1294.3739,1300.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519625,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1300.6424,1307.4429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519625,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1307.4455,1314.2095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519625,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1314.2127,1321.1232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519625,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1321.1276,1327.5433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519625,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1327.546,1333.836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519625,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1333.8371,1345.5243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519625,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1345.5274,1352.5342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519625,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1352.537,1359.2621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519625,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1359.2641,1366.4529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519625,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1366.4536,1375.3177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519625,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1375.3203,1381.8516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519625,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1381.8527,1388.7362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519625,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1388.7364,1973.4603,584.7039,1973.4604,1974.3393,0.8665,NA,NA,NA,NA,NA
519625,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974.3702,1982.1488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519625,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1982.1526,1988.829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519625,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1988.8293,1995.7334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519625,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995.7368,2002.2117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519625,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002.2133,2009.7956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519625,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009.7966,2035.8036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519625,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2035.8061,2042.4095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519625,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2042.4116,2048.8033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519625,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2048.8039,2055.9816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519625,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2055.9822,2062.8393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519625,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2062.8406,2068.9181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519625,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2068.9199,2084.6862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519625,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2084.687,2090.8226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519625,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2090.8231,2098.3206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519625,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2098.3217,2104.6855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519625,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2104.6874,2112.8075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519625,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2112.8082,2120.2363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519625,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2120.2367,2127.9306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519625,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2127.932,2134.6955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519625,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2134.6963,2140.7153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519625,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2140.7158,2148.1812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519625,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2148.1818,2154.4083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519625,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2154.4095,2161.1075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519625,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2161.1094,2168.4221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519625,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2168.4234,2174.6733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519625,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2174.674,2180.9187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519625,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2180.9206,2187.6041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519625,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2187.6051,2194.6485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519625,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2194.6502,2201.7792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519625,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2201.7805,2210.1001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519625,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2210.1036,2216.8733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519625,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2216.8739,2225.1458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519625,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2225.1466,2231.608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519625,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2231.6089,2238.7677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519625,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2238.7681,2246.8425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519625,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2246.8442,2246.8448,NA,2246.845,2246.8453,NA,NA,NA,NA,NA,NA
519625,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519625,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2664.9935,2666.2041,NA,NA,NA
798641,0.0051,NA,NA,1.6197,1.5805,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
798641,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
798641,NA,NA,NA,NA,NA,,19.5838,19.5841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
798641,NA,NA,NA,NA,NA,,NA,NA,19.5875,20.6573,1.0421,20.6592,39.7074,17.9995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
798641,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,39.7099,55.3465,15.6027,55.3467,175.3614,175.3617,181.8137,2.9129,181.814,186.2669,4.4083,186.2671,198.7756,198.7759,200.1478,1.3527,200.1482,200.1619,200.2043,207.0069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
798641,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,207.019,215.3061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
798641,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,215.3187,222.0585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
798641,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222.0742,228.3887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
798641,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,228.4036,234.7699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
798641,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,234.7817,242.5683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
798641,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,242.5813,249.2182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
798641,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,249.2305,255.6509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
798641,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,255.6626,262.0495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
798641,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,262.0617,268.4512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
798641,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,268.4665,275.0644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
798641,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,275.0761,281.2137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
798641,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,281.2258,287.5807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
798641,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,287.5923,294.0118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
798641,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,294.0233,300.7772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
798641,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300.7889,308.9598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
798641,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308.9719,315.4526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
798641,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,315.4674,321.8385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
